,co2
23481,239.0
23482,249.0
23483,234.0
23484,244.0
23485,249.0
23486,254.0
23487,244.0
23488,249.0
23489,192.0
23490,163.0
23491,165.0
23492,191.0
23493,163.0
23494,189.0
23495,201.0
23496,193.0
23497,200.0
23498,145.0
23499,152.0
23500,165.0
23501,125.0
23502,125.0
23503,154.0
23504,165.0
23505,128.0
23506,154.0
23507,162.0
23508,191.0
23509,184.0
23510,185.0
23511,192.0
23512,220.0
23513,117.0
23514,143.0
23515,126.0
23516,152.0
23517,166.0
23518,125.0
23519,126.0
23520,149.0
23521,150.0
23522,171.0
23523,119.0
23524,255.0
23525,224.0
23526,199.0
23527,209.0
23528,228.0
23529,258.0
23530,194.0
23531,187.0
23532,194.0
23533,237.0
23534,400.0
23535,400.0
23536,400.0
23537,400.0
23538,351.0
23539,325.0
23540,500.0
23541,500.0
23542,495.0
23543,495.0
23544,291.0
23545,266.0
23546,244.0
23547,270.0
23548,354.0
23549,194.0
23550,224.0
23551,194.0
23552,224.0
23553,265.0
23554,294.0
23555,376.0
23556,352.0
23557,265.0
23558,294.0
23559,374.0
23560,352.0
23561,232.0
23562,186.0
23563,185.0
23564,258.0
23565,168.0
23566,195.0
23567,231.0
23568,214.0
23569,270.0
23570,261.0
23571,219.0
23572,264.0
23573,192.0
23574,269.0
23575,208.0
23576,196.0
23577,220.0
23578,208.0
23579,216.0
23580,233.0
23581,212.0
23582,400.0
23583,330.0
23584,340.0
23585,370.0
23586,400.0
23587,243.0
23588,129.0
23589,129.0
23590,114.0
23591,140.0
23592,157.0
23593,162.0
23594,179.0
23595,183.0
23596,128.0
23597,125.0
23598,189.0
23599,162.0
23600,231.0
23601,190.0
23602,198.0
23603,173.0
23604,182.0
23605,187.0
23606,162.0
23607,162.0
23608,149.0
23609,166.0
23610,168.0
23611,182.0
23612,171.0
23613,185.0
23614,151.0
23615,192.0
23616,193.0
23617,174.0
23618,183.0
23619,193.0
23620,267.0
23621,284.0
23622,148.0
23623,157.0
23624,155.0
23625,162.0
23626,159.0
23627,166.0
23628,128.0
23629,142.0
23630,129.0
23631,147.0
23632,137.0
23633,154.0
23634,128.0
23635,142.0
23636,129.0
23637,147.0
23638,137.0
23639,154.0
23640,157.0
23641,157.0
23642,159.0
23643,166.0
23644,163.0
23645,169.0
23646,137.0
23647,142.0
23648,141.0
23649,147.0
23650,149.0
23651,154.0
23652,137.0
23653,142.0
23654,141.0
23655,147.0
23656,149.0
23657,154.0
23658,176.0
23659,172.0
23660,172.0
23661,176.0
23662,141.0
23663,149.0
23664,156.0
23665,159.0
23666,149.0
23667,141.0
23668,149.0
23669,156.0
23670,159.0
23671,149.0
23672,187.0
23673,187.0
23674,192.0
23675,192.0
23676,148.0
23677,157.0
23678,155.0
23679,162.0
23680,159.0
23681,166.0
23682,128.0
23683,142.0
23684,129.0
23685,147.0
23686,137.0
23687,154.0
23688,128.0
23689,142.0
23690,129.0
23691,147.0
23692,137.0
23693,154.0
23694,157.0
23695,157.0
23696,159.0
23697,166.0
23698,163.0
23699,169.0
23700,137.0
23701,142.0
23702,141.0
23703,147.0
23704,149.0
23705,154.0
23706,137.0
23707,142.0
23708,141.0
23709,147.0
23710,149.0
23711,154.0
23712,172.0
23713,172.0
23714,176.0
23715,176.0
23716,141.0
23717,149.0
23718,149.0
23719,156.0
23720,159.0
23721,141.0
23722,149.0
23723,149.0
23724,156.0
23725,159.0
23726,187.0
23727,187.0
23728,192.0
23729,192.0
23730,158.0
23731,166.0
23732,163.0
23733,171.0
23734,163.0
23735,171.0
23736,171.0
23737,175.0
23738,146.0
23739,157.0
23740,151.0
23741,161.0
23742,164.0
23743,173.0
23744,175.0
23745,180.0
23746,180.0
23747,146.0
23748,159.0
23749,151.0
23750,164.0
23751,165.0
23752,190.0
23753,195.0
23754,195.0
23755,197.0
23756,195.0
23757,206.0
23758,190.0
23759,203.0
23760,180.0
23761,188.0
23762,183.0
23763,190.0
23764,197.0
23765,213.0
23766,192.0
23767,206.0
23768,180.0
23769,190.0
23770,183.0
23771,194.0
23772,237.0
23773,233.0
23774,229.0
23775,226.0
23776,232.0
23777,229.0
23778,239.0
23779,236.0
23780,199.0
23781,208.0
23782,234.0
23783,245.0
23784,241.0
23785,252.0
23786,293.0
23787,168.0
23788,192.0
23789,170.0
23790,194.0
23791,176.0
23792,157.0
23793,161.0
23794,173.0
23795,193.0
23796,178.0
23797,198.0
23798,159.0
23799,178.0
23800,161.0
23801,221.0
23802,221.0
23803,226.0
23804,226.0
23805,224.0
23806,229.0
23807,199.0
23808,209.0
23809,235.0
23810,242.0
23811,326.0
23812,165.0
23813,180.0
23814,167.0
23815,182.0
23816,168.0
23817,185.0
23818,156.0
23819,171.0
23820,156.0
23821,173.0
23822,160.0
23823,177.0
23824,169.0
23825,187.0
23826,174.0
23827,192.0
23828,156.0
23829,173.0
23830,160.0
23831,177.0
23832,216.0
23833,217.0
23834,221.0
23835,222.0
23836,219.0
23837,224.0
23838,193.0
23839,201.0
23840,232.0
23841,239.0
23842,188.0
23843,193.0
23844,183.0
23845,200.0
23846,183.0
23847,193.0
23848,188.0
23849,200.0
23850,172.0
23851,183.0
23852,177.0
23853,185.0
23854,192.0
23855,202.0
23856,197.0
23857,208.0
23858,174.0
23859,183.0
23860,176.0
23861,185.0
23862,222.0
23863,222.0
23864,229.0
23865,229.0
23866,227.0
23867,232.0
23868,234.0
23869,239.0
23870,170.0
23871,186.0
23872,173.0
23873,190.0
23874,182.0
23875,198.0
23876,152.0
23877,174.0
23878,155.0
23879,179.0
23880,161.0
23881,188.0
23882,174.0
23883,194.0
23884,176.0
23885,198.0
23886,181.0
23887,204.0
23888,156.0
23889,172.0
23890,159.0
23891,175.0
23892,166.0
23893,179.0
23894,225.0
23895,226.0
23896,239.0
23897,288.0
23898,340.0
23899,355.0
23900,355.0
23901,205.0
23902,207.0
23903,212.0
23904,214.0
23905,222.0
23906,227.0
23907,229.0
23908,241.0
23909,244.0
23910,275.0
23911,278.0
23912,344.0
23913,198.0
23914,200.0
23915,207.0
23916,207.0
23917,169.0
23918,180.0
23919,172.0
23920,183.0
23921,220.0
23922,224.0
23923,227.0
23924,193.0
23925,205.0
23926,237.0
23927,239.0
23928,270.0
23929,273.0
23930,338.0
23931,369.0
23932,202.0
23933,215.0
23934,200.0
23935,215.0
23936,241.0
23937,253.0
23938,217.0
23939,222.0
23940,275.0
23941,290.0
23942,326.0
23943,345.0
23944,345.0
23945,212.0
23946,219.0
23947,217.0
23948,224.0
23949,188.0
23950,194.0
23951,232.0
23952,239.0
23953,202.0
23954,215.0
23955,191.0
23956,202.0
23957,196.0
23958,215.0
23959,202.0
23960,215.0
23961,202.0
23962,215.0
23963,236.0
23964,248.0
23965,213.0
23966,248.0
23967,280.0
23968,345.0
23969,345.0
23970,160.0
23971,173.0
23972,195.0
23973,202.0
23974,200.0
23975,207.0
23976,210.0
23977,212.0
23978,167.0
23979,174.0
23980,177.0
23981,222.0
23982,224.0
23983,227.0
23984,232.0
23985,191.0
23986,199.0
23987,191.0
23988,199.0
23989,199.0
23990,194.0
23991,202.0
23992,194.0
23993,202.0
23994,202.0
23995,208.0
23996,219.0
23997,231.0
23998,244.0
23999,258.0
24000,280.0
24001,310.0
24002,341.0
24003,244.0
24004,264.0
24005,261.0
24006,264.0
24007,261.0
24008,307.0
24009,313.0
24010,331.0
24011,336.0
24012,254.0
24013,254.0
24014,241.0
24015,254.0
24016,241.0
24017,254.0
24018,254.0
24019,245.0
24020,245.0
24021,254.0
24022,270.0
24023,281.0
24024,266.0
24025,279.0
24026,292.0
24027,304.0
24028,311.0
24029,392.0
24030,246.0
24031,253.0
24032,238.0
24033,246.0
24034,253.0
24035,246.0
24036,253.0
24037,274.0
24038,279.0
24039,271.0
24040,276.0
24041,317.0
24042,324.0
24043,331.0
24044,317.0
24045,324.0
24046,331.0
24047,387.0
24048,237.0
24049,242.0
24050,223.0
24051,228.0
24052,242.0
24053,247.0
24054,281.0
24055,286.0
24056,340.0
24057,355.0
24058,355.0
24059,237.0
24060,242.0
24061,220.0
24062,225.0
24063,242.0
24064,247.0
24065,279.0
24066,283.0
24067,355.0
24068,246.0
24069,246.0
24070,291.0
24071,291.0
24072,324.0
24073,340.0
24074,362.0
24075,209.0
24076,211.0
24077,218.0
24078,221.0
24079,218.0
24080,221.0
24081,231.0
24082,222.0
24083,236.0
24084,227.0
24085,236.0
24086,227.0
24087,255.0
24088,242.0
24089,255.0
24090,242.0
24091,288.0
24092,299.0
24093,299.0
24094,299.0
24095,299.0
24096,306.0
24097,315.0
24098,315.0
24099,132.0
24100,159.0
24101,109.0
24102,136.0
24103,150.0
24104,168.0
24105,174.0
24106,182.0
24107,199.0
24108,208.0
24109,211.0
24110,168.0
24111,104.0
24112,134.0
24113,129.0
24114,156.0
24115,149.0
24116,165.0
24117,128.0
24118,155.0
24119,135.0
24120,138.0
24121,143.0
24122,149.0
24123,121.0
24124,148.0
24125,126.0
24126,161.0
24127,176.0
24128,223.0
24129,237.0
24130,114.0
24131,166.0
24132,195.0
24133,207.0
24134,163.0
24135,191.0
24136,183.0
24137,188.0
24138,165.0
24139,183.0
24140,188.0
24141,165.0
24142,240.0
24143,183.0
24144,222.0
24145,174.0
24146,183.0
24147,280.0
24148,278.0
24149,246.0
24150,280.0
24151,244.0
24152,278.0
24153,246.0
24154,280.0
24155,244.0
24156,278.0
24157,280.0
24158,278.0
24159,164.0
24160,172.0
24161,225.0
24162,269.0
24163,260.0
24164,288.0
24165,280.0
24166,139.0
24167,161.0
24168,159.0
24169,154.0
24170,163.0
24171,158.0
24172,125.0
24173,120.0
24174,158.0
24175,175.0
24176,160.0
24177,159.0
24178,295.0
24179,150.0
24180,129.0
24181,156.0
24182,159.0
24183,159.0
24184,264.0
24185,276.0
24186,288.0
24187,313.0
24188,224.0
24189,213.0
24190,232.0
24191,139.0
24192,159.0
24193,192.0
24194,189.0
24195,199.0
24196,198.0
24197,174.0
24198,184.0
24199,208.0
24200,217.0
24201,201.0
24202,203.0
24203,226.0
24204,231.0
24205,208.0
24206,198.0
24207,179.0
24208,190.0
24209,216.0
24210,223.0
24211,230.0
24212,151.0
24213,151.0
24214,137.0
24215,137.0
24216,153.0
24217,124.0
24218,163.0
24219,125.0
24220,108.0
24221,108.0
24222,109.0
24223,152.0
24224,112.0
24225,150.0
24226,152.0
24227,145.0
24228,117.0
24229,145.0
24230,167.0
24231,117.0
24232,124.0
24233,164.0
24234,171.0
24235,155.0
24236,173.0
24237,130.0
24238,171.0
24239,150.0
24240,150.0
24241,167.0
24242,119.0
24243,131.0
24244,152.0
24245,125.0
24246,136.0
24247,178.0
24248,192.0
24249,199.0
24250,159.0
24251,178.0
24252,194.0
24253,131.0
24254,134.0
24255,131.0
24256,134.0
24257,148.0
24258,155.0
24259,159.0
24260,174.0
24261,188.0
24262,167.0
24263,180.0
24264,120.0
24265,130.0
24266,125.0
24267,120.0
24268,125.0
24269,146.0
24270,180.0
24271,165.0
24272,169.0
24273,194.0
24274,185.0
24275,134.0
24276,139.0
24277,155.0
24278,187.0
24279,194.0
24280,191.0
24281,156.0
24282,219.0
24283,225.0
24284,140.0
24285,181.0
24286,192.0
24287,204.0
24288,155.0
24289,189.0
24290,214.0
24291,159.0
24292,223.0
24293,140.0
24294,184.0
24295,196.0
24296,208.0
24297,159.0
24298,192.0
24299,219.0
24300,165.0
24301,225.0
24302,160.0
24303,170.0
24304,242.0
24305,213.0
24306,229.0
24307,182.0
24308,188.0
24309,191.0
24310,218.0
24311,191.0
24312,198.0
24313,194.0
24314,198.0
24315,196.0
24316,198.0
24317,198.0
24318,198.0
24319,195.0
24320,195.0
24321,150.0
24322,150.0
24323,147.0
24324,272.0
24325,280.0
24326,272.0
24327,280.0
24328,285.0
24329,286.0
24330,285.0
24331,286.0
24332,270.0
24333,275.0
24334,266.0
24335,270.0
24336,280.0
24337,283.0
24338,277.0
24339,283.0
24340,298.0
24341,307.0
24342,307.0
24343,272.0
24344,285.0
24345,286.0
24346,280.0
24347,307.0
24348,309.0
24349,328.0
24350,326.0
24351,222.0
24352,227.0
24353,227.0
24354,242.0
24355,242.0
24356,254.0
24357,262.0
24358,254.0
24359,254.0
24360,262.0
24361,262.0
24362,310.0
24363,310.0
24364,361.0
24365,332.0
24366,358.0
24367,329.0
24368,358.0
24369,378.0
24370,222.0
24371,227.0
24372,242.0
24373,254.0
24374,254.0
24375,262.0
24376,262.0
24377,164.0
24378,172.0
24379,176.0
24380,160.0
24381,157.0
24382,167.0
24383,172.0
24384,168.0
24385,157.0
24386,177.0
24387,134.0
24388,134.0
24389,139.0
24390,133.0
24391,139.0
24392,123.0
24393,120.0
24394,117.0
24395,118.0
24396,160.0
24397,179.0
24398,173.0
24399,187.0
24400,199.0
24401,140.0
24402,115.0
24403,142.0
24404,119.0
24405,223.0
24406,224.0
24407,243.0
24408,196.0
24409,196.0
24410,200.0
24411,217.0
24412,197.0
24413,196.0
24414,217.0
24415,217.0
24416,200.0
24417,224.0
24418,255.0
24419,250.0
24420,289.0
24421,143.0
24422,189.0
24423,159.0
24424,188.0
24425,154.0
24426,190.0
24427,196.0
24428,205.0
24429,165.0
24430,147.0
24431,139.0
24432,177.0
24433,190.0
24434,140.0
24435,161.0
24436,124.0
24437,125.0
24438,119.0
24439,119.0
24440,185.0
24441,140.0
24442,165.0
24443,120.0
24444,124.0
24445,117.0
24446,164.0
24447,184.0
24448,149.0
24449,175.0
24450,146.0
24451,180.0
24452,191.0
24453,201.0
24454,200.0
24455,172.0
24456,200.0
24457,165.0
24458,124.0
24459,124.0
24460,164.0
24461,184.0
24462,148.0
24463,175.0
24464,191.0
24465,201.0
24466,166.0
24467,124.0
24468,133.0
24469,124.0
24470,166.0
24471,184.0
24472,187.0
24473,154.0
24474,175.0
24475,180.0
24476,146.0
24477,151.0
24478,191.0
24479,191.0
24480,194.0
24481,201.0
24482,201.0
24483,185.0
24484,210.0
24485,130.0
24486,136.0
24487,158.0
24488,158.0
24489,185.0
24490,172.0
24491,189.0
24492,210.0
24493,133.0
24494,160.0
24495,160.0
24496,188.0
24497,177.0
24498,173.0
24499,176.0
24500,138.0
24501,137.0
24502,182.0
24503,191.0
24504,159.0
24505,159.0
24506,154.0
24507,186.0
24508,192.0
24509,205.0
24510,135.0
24511,130.0
24512,140.0
24513,377.0
24514,377.0
24515,380.0
24516,169.0
24517,199.0
24518,206.0
24519,233.0
24520,206.0
24521,233.0
24522,203.0
24523,232.0
24524,213.0
24525,235.0
24526,254.0
24527,266.0
24528,183.0
24529,147.0
24530,157.0
24531,189.0
24532,183.0
24533,205.0
24534,183.0
24535,205.0
24536,189.0
24537,216.0
24538,202.0
24539,218.0
24540,245.0
24541,259.0
24542,185.0
24543,149.0
24544,159.0
24545,194.0
24546,221.0
24547,189.0
24548,221.0
24549,189.0
24550,197.0
24551,230.0
24552,210.0
24553,235.0
24554,250.0
24555,264.0
24556,154.0
24557,184.0
24558,169.0
24559,189.0
24560,206.0
24561,233.0
24562,206.0
24563,233.0
24564,203.0
24565,232.0
24566,203.0
24567,232.0
24568,213.0
24569,235.0
24570,254.0
24571,266.0
24572,183.0
24573,149.0
24574,177.0
24575,147.0
24576,156.0
24577,177.0
24578,157.0
24579,178.0
24580,205.0
24581,178.0
24582,205.0
24583,189.0
24584,216.0
24585,189.0
24586,216.0
24587,194.0
24588,218.0
24589,245.0
24590,259.0
24591,185.0
24592,154.0
24593,182.0
24594,149.0
24595,159.0
24596,179.0
24597,184.0
24598,214.0
24599,184.0
24600,214.0
24601,197.0
24602,222.0
24603,197.0
24604,222.0
24605,199.0
24606,226.0
24607,250.0
24608,264.0
24609,174.0
24610,199.0
24611,204.0
24612,244.0
24613,204.0
24614,244.0
24615,212.0
24616,238.0
24617,212.0
24618,238.0
24619,213.0
24620,244.0
24621,213.0
24622,244.0
24623,184.0
24624,204.0
24625,214.0
24626,251.0
24627,214.0
24628,251.0
24629,217.0
24630,246.0
24631,217.0
24632,246.0
24633,214.0
24634,244.0
24635,214.0
24636,244.0
24637,174.0
24638,199.0
24639,204.0
24640,244.0
24641,204.0
24642,244.0
24643,204.0
24644,244.0
24645,212.0
24646,238.0
24647,212.0
24648,238.0
24649,213.0
24650,244.0
24651,184.0
24652,204.0
24653,214.0
24654,251.0
24655,214.0
24656,251.0
24657,214.0
24658,251.0
24659,217.0
24660,246.0
24661,217.0
24662,246.0
24663,214.0
24664,244.0
24665,172.0
24666,196.0
24667,223.0
24668,175.0
24669,185.0
24670,146.0
24671,159.0
24672,200.0
24673,214.0
24674,157.0
24675,160.0
24676,167.0
24677,191.0
24678,194.0
24679,179.0
24680,197.0
24681,187.0
24682,183.0
24683,146.0
24684,159.0
24685,214.0
24686,157.0
24687,160.0
24688,168.0
24689,194.0
24690,139.0
24691,154.0
24692,178.0
24693,154.0
24694,99.0
24695,119.0
24696,180.0
24697,180.0
24698,132.0
24699,139.0
24700,146.0
24701,155.0
24702,180.0
24703,135.0
24704,197.0
24705,200.0
24706,147.0
24707,157.0
24708,169.0
24709,154.0
24710,159.0
24711,190.0
24712,190.0
24713,199.0
24714,185.0
24715,146.0
24716,157.0
24717,160.0
24718,145.0
24719,158.0
24720,163.0
24721,182.0
24722,154.0
24723,124.0
24724,120.0
24725,129.0
24726,140.0
24727,140.0
24728,158.0
24729,182.0
24730,124.0
24731,120.0
24732,129.0
24733,140.0
24734,140.0
24735,140.0
24736,155.0
24737,127.0
24738,120.0
24739,165.0
24740,180.0
24741,129.0
24742,140.0
24743,155.0
24744,127.0
24745,120.0
24746,109.0
24747,165.0
24748,180.0
24749,129.0
24750,135.0
24751,158.0
24752,181.0
24753,176.0
24754,137.0
24755,156.0
24756,161.0
24757,140.0
24758,186.0
24759,198.0
24760,145.0
24761,158.0
24762,156.0
24763,150.0
24764,159.0
24765,158.0
24766,205.0
24767,166.0
24768,156.0
24769,188.0
24770,167.0
24771,158.0
24772,181.0
24773,176.0
24774,130.0
24775,161.0
24776,135.0
24777,181.0
24778,198.0
24779,145.0
24780,158.0
24781,156.0
24782,150.0
24783,151.0
24784,188.0
24785,207.0
24786,173.0
24787,159.0
24788,162.0
24789,139.0
24790,135.0
24791,137.0
24792,167.0
24793,185.0
24794,139.0
24795,145.0
24796,199.0
24797,228.0
24798,153.0
24799,153.0
24800,204.0
24801,169.0
24802,206.0
24803,230.0
24804,253.0
24805,116.0
24806,113.0
24807,116.0
24808,118.0
24809,121.0
24810,120.0
24811,127.0
24812,116.0
24813,122.0
24814,124.0
24815,127.0
24816,112.0
24817,113.0
24818,116.0
24819,112.0
24820,113.0
24821,116.0
24822,118.0
24823,121.0
24824,120.0
24825,127.0
24826,116.0
24827,122.0
24828,124.0
24829,127.0
24830,222.0
24831,191.0
24832,222.0
24833,191.0
24834,191.0
24835,242.0
24836,249.0
24837,228.0
24838,228.0
24839,233.0
24840,233.0
24841,233.0
24842,233.0
24843,247.0
24844,223.0
24845,222.0
24846,222.0
24847,223.0
24848,223.0
24849,249.0
24850,238.0
24851,291.0
24852,220.0
24853,220.0
24854,254.0
24855,250.0
24856,198.0
24857,199.0
24858,214.0
24859,207.0
24860,244.0
24861,257.0
24862,184.0
24863,176.0
24864,177.0
24865,199.0
24866,194.0
24867,246.0
24868,243.0
24869,118.0
24870,207.0
24871,202.0
24872,212.0
24873,207.0
24874,210.0
24875,210.0
24876,233.0
24877,229.0
24878,286.0
24879,229.0
24880,290.0
24881,233.0
24882,233.0
24883,231.0
24884,231.0
24885,286.0
24886,290.0
24887,231.0
24888,209.0
24889,202.0
24890,212.0
24891,207.0
24892,210.0
24893,207.0
24894,153.0
24895,156.0
24896,202.0
24897,196.0
24898,148.0
24899,203.0
24900,200.0
24901,151.0
24902,154.0
24903,204.0
24904,205.0
24905,202.0
24906,200.0
24907,203.0
24908,205.0
24909,275.0
24910,205.0
24911,205.0
24912,190.0
24913,189.0
24914,195.0
24915,191.0
24916,195.0
24917,195.0
24918,191.0
24919,217.0
24920,208.0
24921,208.0
24922,217.0
24923,208.0
24924,208.0
24925,217.0
24926,181.0
24927,171.0
24928,174.0
24929,184.0
24930,171.0
24931,167.0
24932,167.0
24933,184.0
24934,167.0
24935,131.0
24936,142.0
24937,131.0
24938,120.0
24939,140.0
24940,140.0
24941,124.0
24942,119.0
24943,122.0
24944,147.0
24945,170.0
24946,150.0
24947,164.0
24948,171.0
24949,173.0
24950,164.0
24951,165.0
24952,165.0
24953,165.0
24954,165.0
24955,182.0
24956,159.0
24957,175.0
24958,139.0
24959,139.0
24960,170.0
24961,174.0
24962,174.0
24963,166.0
24964,132.0
24965,131.0
24966,163.0
24967,166.0
24968,161.0
24969,144.0
24970,164.0
24971,171.0
24972,187.0
24973,172.0
24974,146.0
24975,149.0
24976,191.0
24977,221.0
24978,193.0
24979,224.0
24980,156.0
24981,158.0
24982,161.0
24983,163.0
24984,109.0
24985,109.0
24986,221.0
24987,240.0
24988,243.0
24989,238.0
24990,291.0
24991,270.0
24992,104.0
24993,202.0
24994,212.0
24995,185.0
24996,173.0
24997,178.0
24998,184.0
24999,179.0
25000,167.0
25001,178.0
25002,127.0
25003,141.0
25004,136.0
25005,119.0
25006,119.0
25007,170.0
25008,139.0
25009,144.0
25010,200.0
25011,198.0
25012,225.0
25013,229.0
25014,249.0
25015,278.0
25016,200.0
25017,198.0
25018,225.0
25019,229.0
25020,249.0
25021,278.0
25022,146.0
25023,156.0
25024,158.0
25025,163.0
25026,185.0
25027,151.0
25028,156.0
25029,138.0
25030,190.0
25031,175.0
25032,185.0
25033,180.0
25034,190.0
25035,157.0
25036,157.0
25037,186.0
25038,216.0
25039,221.0
25040,130.0
25041,146.0
25042,161.0
25043,158.0
25044,185.0
25045,154.0
25046,158.0
25047,135.0
25048,138.0
25049,178.0
25050,187.0
25051,182.0
25052,192.0
25053,159.0
25054,159.0
25055,189.0
25056,218.0
25057,226.0
25058,130.0
25059,146.0
25060,156.0
25061,158.0
25062,163.0
25063,185.0
25064,151.0
25065,156.0
25066,135.0
25067,138.0
25068,175.0
25069,187.0
25070,180.0
25071,192.0
25072,157.0
25073,157.0
25074,189.0
25075,216.0
25076,223.0
25077,146.0
25078,185.0
25079,151.0
25080,156.0
25081,161.0
25082,138.0
25083,175.0
25084,185.0
25085,180.0
25086,190.0
25087,157.0
25088,157.0
25089,186.0
25090,221.0
25091,137.0
25092,146.0
25093,185.0
25094,158.0
25095,154.0
25096,163.0
25097,135.0
25098,138.0
25099,187.0
25100,178.0
25101,182.0
25102,192.0
25103,159.0
25104,159.0
25105,189.0
25106,137.0
25107,146.0
25108,185.0
25109,156.0
25110,151.0
25111,161.0
25112,135.0
25113,138.0
25114,175.0
25115,187.0
25116,180.0
25117,192.0
25118,157.0
25119,157.0
25120,189.0
25121,168.0
25122,185.0
25123,194.0
25124,160.0
25125,228.0
25126,166.0
25127,185.0
25128,194.0
25129,160.0
25130,228.0
25131,138.0
25132,140.0
25133,140.0
25134,134.0
25135,137.0
25136,146.0
25137,139.0
25138,124.0
25139,119.0
25140,119.0
25141,124.0
25142,124.0
25143,124.0
25144,166.0
25145,149.0
25146,163.0
25147,142.0
25148,190.0
25149,130.0
25150,134.0
25151,137.0
25152,146.0
25153,139.0
25154,124.0
25155,119.0
25156,124.0
25157,124.0
25158,124.0
25159,166.0
25160,149.0
25161,142.0
25162,132.0
25163,134.0
25164,137.0
25165,139.0
25166,146.0
25167,119.0
25168,130.0
25169,149.0
25170,163.0
25171,189.0
25172,190.0
25173,130.0
25174,134.0
25175,137.0
25176,139.0
25177,146.0
25178,119.0
25179,130.0
25180,149.0
25181,166.0
25182,189.0
25183,132.0
25184,135.0
25185,154.0
25186,161.0
25187,161.0
25188,187.0
25189,140.0
25190,187.0
25191,190.0
25192,135.0
25193,154.0
25194,161.0
25195,161.0
25196,187.0
25197,140.0
25198,187.0
25199,190.0
25200,230.0
25201,180.0
25202,159.0
25203,189.0
25204,162.0
25205,192.0
25206,159.0
25207,162.0
25208,214.0
25209,216.0
25210,194.0
25211,199.0
25212,197.0
25213,202.0
25214,269.0
25215,254.0
25216,257.0
25217,189.0
25218,194.0
25219,180.0
25220,159.0
25221,189.0
25222,162.0
25223,192.0
25224,159.0
25225,214.0
25226,194.0
25227,199.0
25228,197.0
25229,202.0
25230,254.0
25231,269.0
25232,257.0
