,co2
11918,240
11919,224
11920,317
11921,206
11922,235
11923,189
11924,154
11925,159
11926,162
11927,197
11928,202
11929,226
11930,247
11931,194
11932,227
11933,262
11934,271
11935,319
11936,317
11937,199
11938,233
11939,151
11940,186
11941,154
11942,157
11943,194
11944,194
11945,223
11946,238
11947,189
11948,219
11949,259
11950,266
11951,317
11952,312
11953,293
11954,308
11955,374
11956,144
11957,144
11958,144
11959,161
11960,156
11961,182
11962,142
11963,124
11964,132
11965,135
11966,233
11967,259
11968,178
11969,176
11970,181
11971,208
11972,211
11973,233
11974,264
11975,259
11976,278
11977,288
11978,265
11979,329
11980,331
11981,355
11982,293
11983,300
11984,213
11985,235
11986,221
11987,246
11988,219
11989,230
11990,230
11991,253
11992,236
11993,261
11994,236
11995,261
11996,253
11997,230
11998,261
11999,236
12000,236
12001,261
12002,230
12003,253
12004,226
12005,263
12006,236
12007,268
12008,184
12009,187
12010,208
12011,164
12012,142
12013,194
12014,213
12015,189
12016,217
12017,193
12018,168
12019,185
12020,193
12021,212
12022,193
12023,168
12024,164
12025,142
12026,142
12027,198
12028,216
12029,198
12030,217
12031,212
12032,227
12033,184
12034,208
12035,187
12036,164
12037,142
12038,142
12039,194
12040,213
12041,189
12042,217
12043,193
12044,168
12045,212
12046,227
12047,218
12048,240
12049,217
12050,186
12051,231
12052,209
12053,211
12054,161
12055,231
12056,178
12057,220
12058,238
12059,171
12060,201
12061,222
12062,240
12063,218
12064,240
12065,217
12066,211
12067,161
12068,231
12069,186
12070,231
12071,209
12072,178
12073,236
12074,220
12075,201
12076,171
12077,256
12078,266
12079,222
12080,240
12081,218
12082,240
12083,211
12084,161
12085,231
12086,178
12087,211
12088,185
12089,231
12090,209
12091,220
12092,238
12093,171
12094,201
12095,222
12096,240
12097,215
12098,232
12099,217
12100,235
12101,213
12102,187
12103,240
12104,215
12105,220
12106,164
12107,246
12108,187
12109,222
12110,242
12111,259
12112,207
12113,172
12114,272
12115,246
12116,223
12117,232
12118,215
12119,235
12120,217
12121,213
12122,187
12123,164
12124,246
12125,187
12126,240
12127,215
12128,220
12129,222
12130,239
12131,259
12132,172
12133,207
12134,272
12135,211
12136,229
12137,215
12138,231
12139,213
12140,164
12141,246
12142,187
12143,213
12144,187
12145,240
12146,215
12147,222
12148,242
12149,259
12150,172
12151,207
12152,272
12153,217
12154,235
12155,221
12156,237
12157,227
12158,197
12159,244
12160,221
12161,219
12162,171
12163,244
12164,186
12165,222
12166,252
12167,244
12168,258
12169,177
12170,215
12171,226
12172,225
12173,258
12174,223
12175,247
12176,217
12177,235
12178,221
12179,237
12180,227
12181,197
12182,221
12183,219
12184,171
12185,244
12186,186
12187,244
12188,249
12189,222
12190,244
12191,258
12192,177
12193,215
12194,226
12195,270
12196,261
12197,225
12198,258
12199,214
12200,229
12201,219
12202,231
12203,219
12204,197
12205,244
12206,221
12207,219
12208,171
12209,244
12210,186
12211,222
12212,252
12213,249
12214,263
12215,251
12216,270
12217,177
12218,215
12219,225
12220,258
12221,249
12222,270
12223,226
12224,270
12225,249
12226,226
12227,242
12228,309
12229,242
12230,309
12231,194
12232,192
12233,155
12234,157
12235,157
12236,211
12237,211
12238,287
12239,195
12240,202
12241,155
12242,157
12243,157
12244,205
12245,205
12246,175
12247,287
12248,287
12249,205
12250,160
12251,161
12252,161
12253,212
12254,212
12255,178
12256,293
12257,293
12258,230
12259,310
12260,297
12261,176
12262,207
12263,207
12264,295
12265,220
12266,220
12267,315
12268,476
12269,472
12270,472
12271,469
12272,394
12273,421
12274,448
12275,396
12276,144
12277,119
12278,119
12279,144
12280,161
12281,173
12282,192
12283,143
12284,182
12285,197
12286,150
12287,156
12288,161
12289,187
12290,216
12291,257
12292,240
12293,163
12294,173
12295,192
12296,143
12297,182
12298,197
12299,153
12300,159
12301,190
12302,216
12303,259
12304,240
12305,169
12306,175
12307,240
12308,240
12309,266
12310,190
12311,218
12312,221
12313,232
12314,229
12315,240
12316,238
12317,266
12318,266
12319,283
12320,169
12321,175
12322,240
12323,240
12324,266
12325,190
12326,218
12327,221
12328,232
12329,229
12330,240
12331,238
12332,266
12333,266
12334,283
12335,233
12336,233
12337,231
12338,286
12339,265
12340,265
12341,290
12342,290
12343,355
12344,336
12345,324
12346,298
12347,298
12348,322
12349,302
12350,334
12351,238
12352,257
12353,238
12354,310
12355,319
12356,331
12357,208
12358,206
12359,228
12360,240
12361,233
12362,196
12363,197
12364,240
12365,235
12366,269
12367,274
12368,197
12369,228
12370,226
12371,221
12372,254
12373,238
12374,199
12375,230
12376,228
12377,257
12378,250
12379,190
12380,202
12381,202
12382,223
12383,157
12384,197
12385,192
12386,158
12387,173
12388,192
12389,199
12390,218
12391,233
12392,192
12393,192
12394,212
12395,226
12396,233
12397,259
12398,259
12399,190
12400,202
12401,202
12402,223
12403,157
12404,197
12405,192
12406,158
12407,173
12408,192
12409,199
12410,218
12411,233
12412,186
12413,192
12414,212
12415,226
12416,233
12417,259
12418,495
12419,495
12420,495
12421,423
12422,410
12423,181
12424,150
12425,150
12426,176
12427,188
12428,152
12429,176
12430,152
12431,176
12432,178
12433,190
12434,172
12435,194
12436,177
12437,196
12438,170
12439,190
12440,190
12441,203
12442,190
12443,203
12444,180
12445,196
12446,180
12447,196
12448,151
12449,182
12450,156
12451,188
12452,180
12453,196
12454,185
12455,199
12456,180
12457,194
12458,167
12459,185
12460,153
12461,153
12462,225
12463,236
12464,225
12465,236
12466,213
12467,226
12468,213
12469,226
12470,153
12471,185
12472,158
12473,190
12474,213
12475,226
12476,216
12477,230
12478,153
12479,185
12480,230
12481,239
12482,230
12483,230
12484,230
12485,239
12486,217
12487,229
12488,217
12489,217
12490,217
12491,229
12492,217
12493,229
12494,217
12495,221
12496,232
12497,221
12498,215
12499,227
12500,215
12501,187
12502,177
12503,206
12504,229
12505,244
12506,229
12507,229
12508,229
12509,244
12510,218
12511,230
12512,218
12513,218
12514,218
12515,230
12516,177
12517,206
12518,182
12519,211
12520,218
12521,230
12522,218
12523,222
12524,235
12525,222
12526,328
12527,328
12528,292
12529,292
12530,323
12531,323
12532,287
12533,287
12534,153
12535,179
12536,178
12537,190
12538,203
12539,218
12540,210
12541,216
12542,219
12543,237
12544,205
12545,224
12546,210
12547,230
12548,179
12549,208
12550,187
12551,213
12552,210
12553,227
12554,228
12555,228
12556,239
12557,215
12558,229
12559,238
12560,238
12561,248
12562,184
12563,208
12564,192
12565,213
12566,212
12567,224
12568,212
12569,231
12570,231
12571,240
12572,222
12573,230
12574,222
12575,211
12576,216
12577,264
12578,257
12579,264
12580,274
12581,271
12582,274
12583,357
12584,229
12585,238
12586,229
12587,229
12588,229
12589,238
12590,216
12591,226
12592,216
12593,216
12594,216
12595,226
12596,310
12597,279
12598,310
12599,283
12600,264
12601,283
12602,216
12603,227
12604,241
12605,257
12606,242
12607,260
12608,268
12609,271
12610,267
12611,268
12612,276
12613,280
12614,271
12615,272
12616,325
12617,325
12618,330
12619,330
12620,191
12621,272
12622,289
12623,293
12624,229
12625,250
12626,307
12627,312
12628,317
12629,324
12630,181
12631,214
12632,226
12633,216
12634,231
12635,216
12636,221
12637,231
12638,221
12639,159
12640,159
12641,171
12642,178
12643,171
12644,178
12645,197
12646,181
12647,178
12648,183
12649,218
12650,158
12651,158
12652,158
12653,208
12654,236
12655,265
12656,256
12657,240
12658,243
12659,250
12660,225
12661,225
12662,319
12663,319
12664,319
12665,184
12666,179
12667,211
12668,212
12669,239
12670,185
12671,256
12672,231
12673,251
12674,235
12675,235
12676,203
12677,221
12678,255
12679,250
12680,262
12681,318
12682,255
12683,246
12684,262
12685,314
12686,248
12687,315
12688,362
12689,246
12690,323
12691,321
12692,176
12693,175
12694,181
12695,152
12696,138
12697,107
12698,143
12699,138
12700,151
12701,163
12702,140
12703,109
12704,112
12705,115
12706,145
12707,161
12708,143
12709,135
12710,155
12711,148
12712,153
12713,125
12714,125
12715,169
12716,142
12717,193
12718,186
12719,200
12720,142
12721,145
12722,187
12723,190
12724,206
12725,158
12726,186
12727,238
12728,189
12729,210
12730,218
12731,230
12732,195
12733,231
12734,180
12735,131
12736,178
12737,184
12738,147
12739,205
12740,159
12741,159
12742,171
12743,175
12744,171
12745,178
12746,175
12747,171
12748,197
12749,178
12750,161
12751,158
12752,144
12753,161
12754,158
12755,178
12756,183
12757,218
12758,208
12759,208
12760,236
12761,265
12762,114
12763,140
12764,151
12765,118
12766,137
12767,151
12768,129
12769,145
12770,135
12771,149
12772,149
12773,183
12774,200
12775,145
12776,156
12777,165
12778,152
12779,499
12780,475
12781,545
12782,420
12783,420
12784,181
12785,178
12786,147
12787,152
12788,155
12789,153
12790,157
12791,159
12792,157
12793,208
12794,135
12795,135
12796,132
12797,157
12798,157
12799,153
12800,205
12801,170
12802,135
12803,133
12804,127
12805,114
12806,156
12807,142
12808,155
12809,136
12810,130
12811,119
12812,117
12813,145
12814,156
12815,197
12816,130
12817,140
12818,186
12819,153
12820,160
12821,176
12822,173
12823,179
12824,190
12825,194
12826,140
12827,143
12828,231
12829,231
12830,233
12831,233
12832,181
12833,184
12834,197
12835,149
12836,218
12837,230
12838,186
12839,210
12840,195
12841,147
12842,147
12843,116
12844,116
12845,154
12846,152
12847,154
12848,119
12849,119
12850,159
12851,179
12852,156
12853,168
12854,156
12855,159
12856,179
12857,148
12858,155
12859,147
12860,154
12861,114
12862,114
12863,119
12864,119
12865,117
12866,117
12867,120
12868,120
12869,150
12870,153
12871,157
12872,158
12873,157
12874,164
12875,158
12876,188
12877,186
12878,196
12879,200
12880,163
12881,192
12882,181
12883,183
12884,179
12885,181
12886,184
12887,185
12888,138
12889,137
12890,138
12891,143
12892,142
12893,143
12894,143
12895,142
12896,143
12897,222
12898,207
12899,222
12900,205
12901,222
12902,205
12903,212
12904,129
12905,129
12906,153
12907,125
12908,127
12909,166
12910,166
12911,160
12912,143
12913,170
12914,172
12915,186
12916,172
12917,154
12918,148
12919,176
12920,176
12921,158
12922,162
12923,167
12924,169
12925,163
12926,200
12927,165
12928,192
12929,181
12930,183
12931,185
12932,179
12933,184
12934,186
12935,188
12936,140
12937,145
12938,142
12939,147
12940,145
12941,150
12942,139
12943,144
12944,145
12945,147
12946,150
12947,144
12948,143
12949,168
12950,171
12951,204
12952,206
12953,222
12954,205
12955,222
12956,207
12957,209
12958,211
12959,207
12960,209
12961,212
12962,237
12963,122
12964,117
12965,117
12966,124
12967,117
12968,117
12969,155
12970,154
12971,157
12972,184
12973,158
12974,186
12975,161
12976,117
12977,117
12978,155
12979,154
12980,155
12981,122
12982,122
12983,158
12984,184
12985,158
12986,117
12987,117
12988,161
12989,163
12990,116
12991,116
12992,153
12993,154
12994,158
12995,157
12996,160
12997,178
12998,211
12999,176
13000,178
13001,176
13002,242
13003,264
13004,242
13005,264
13006,259
13007,288
13008,147
13009,154
13010,182
13011,182
13012,186
13013,182
13014,179
13015,173
13016,157
13017,163
13018,153
13019,154
13020,198
13021,154
13022,159
13023,148
13024,151
13025,196
13026,163
13027,158
13028,198
13029,159
13030,154
13031,196
13032,193
13033,221
13034,191
13035,221
13036,189
13037,218
13038,187
13039,218
13040,166
13041,161
13042,249
13043,251
13044,244
13045,244
13046,252
13047,247
13048,254
13049,249
13050,186
13051,182
13052,179
13053,183
13054,191
13055,173
13056,178
13057,186
13058,221
13059,191
13060,223
13061,193
13062,229
13063,192
13064,218
13065,187
13066,221
13067,189
13068,227
13069,194
13070,153
13071,154
13072,198
13073,148
13074,151
13075,198
13076,163
13077,158
13078,198
13079,167
13080,160
13081,201
13082,165
13083,205
13084,159
13085,154
13086,196
13087,161
13088,156
13089,199
13090,161
13091,203
13092,251
13093,253
13094,256
13095,259
13096,247
13097,248
13098,252
13099,253
13100,254
13101,249
13102,159
13103,159
13104,161
13105,161
13106,180
13107,184
13108,184
13109,155
13110,127
13111,127
13112,149
13113,146
13114,127
13115,125
13116,137
13117,140
13118,170
13119,170
13120,170
13121,148
13122,145
13123,151
13124,148
13125,189
13126,189
13127,172
13128,201
13129,208
13130,212
13131,212
13132,210
13133,209
13134,182
13135,196
13136,176
13137,189
13138,190
13139,200
13140,143
13141,143
13142,216
13143,223
13144,214
13145,196
13146,211
13147,196
13148,209
13149,153
13150,153
13151,232
13152,237
13153,230
13154,134
13155,134
13156,150
13157,157
13158,169
13159,157
13160,212
13161,116
13162,153
13163,153
13164,172
13165,157
13166,172
13167,157
13168,172
13169,179
13170,215
13171,221
13172,215
13173,221
13174,215
13175,221
13176,177
13177,177
13178,177
13179,179
13180,199
13181,199
13182,237
13183,205
13184,80
13185,129
13186,137
13187,139
13188,137
13189,139
13190,287
13191,287
13192,291
13193,291
13194,204
13195,213
13196,144
13197,132
13198,160
13199,183
13200,182
13201,193
13202,203
13203,236
13204,247
13205,160
13206,133
13207,136
13208,164
13209,122
13210,150
13211,175
13212,142
13213,174
13214,198
13215,198
13216,215
13217,198
13218,210
13219,190
13220,246
13221,235
13222,274
13223,222
13224,241
13225,192
13226,224
13227,208
13228,230
13229,271
13230,194
13231,190
13232,187
13233,210
13234,237
13235,273
13236,274
13237,275
13238,277
13239,326
13240,342
13241,335
13242,355
13243,154
13244,154
13245,149
13246,149
13247,244
13248,224
13249,239
13250,219
13251,164
13252,159
13253,249
13254,239
13255,244
13256,234
13257,254
13258,249
13259,249
13260,244
13261,249
13262,229
13263,189
13264,208
13265,259
13266,249
13267,274
13268,314
13269,249
13270,254
13271,264
13272,299
13273,299
13274,279
13275,284
13276,304
13277,304
13278,171
13279,205
13280,192
13281,128
13282,129
13283,165
13284,167
13285,187
13286,180
13287,204
13288,220
13289,123
13290,124
13291,138
13292,119
13293,152
13294,177
13295,261
13296,208
13297,226
13298,204
13299,223
13300,286
13301,194
13302,187
13303,210
13304,237
13305,520
13306,520
13307,520
13308,450
13309,500
13310,500
13311,299
13312,282
13313,249
13314,275
13315,354
13316,248
13317,205
13318,240
13319,298
13320,299
13321,376
13322,389
13323,352
13324,271
13325,374
13326,352
13327,232
13328,269
13329,231
13330,237
13331,233
13332,256
13333,265
13334,270
13335,192
13336,288
13337,287
13338,208
13339,177
13340,366
13341,366
13342,366
13343,208
13344,243
13345,206
13346,430
13347,430
13348,545
13349,443
13350,430
13351,430
13352,149
13353,154
13354,154
13355,150
13356,157
13357,152
13358,119
13359,119
13360,159
13361,169
13362,172
13363,186
13364,191
13365,138
13366,196
13367,185
13368,192
13369,209
13370,195
13371,215
13372,172
13373,177
13374,174
13375,176
13376,212
13377,218
13378,257
13379,188
13380,240
13381,188
13382,210
13383,215
13384,267
13385,284
13386,148
13387,157
13388,160
13389,162
13390,162
13391,171
13392,128
13393,142
13394,137
13395,147
13396,139
13397,159
13398,157
13399,157
13400,159
13401,168
13402,163
13403,174
13404,137
13405,142
13406,146
13407,147
13408,151
13409,159
13410,172
13411,172
13412,179
13413,179
13414,141
13415,149
13416,153
13417,163
13418,170
13419,180
13420,170
13421,180
13422,180
13423,184
13424,119
13425,146
13426,172
13427,184
13428,133
13429,145
13430,133
13431,145
13432,180
13433,182
13434,184
13435,180
13436,182
13437,184
13438,190
13439,197
13440,190
13441,197
13442,148
13443,157
13444,160
13445,162
13446,171
13447,171
13448,128
13449,142
13450,137
13451,147
13452,139
13453,159
13454,157
13455,157
13456,159
13457,168
13458,163
13459,174
13460,137
13461,142
13462,146
13463,147
13464,151
13465,159
13466,172
13467,172
13468,179
13469,179
13470,141
13471,149
13472,153
13473,163
13474,195
13475,206
13476,190
13477,203
13478,183
13479,190
13480,180
13481,188
13482,197
13483,213
13484,192
13485,206
13486,183
13487,194
13488,180
13489,190
13490,237
13491,233
13492,229
13493,226
13494,189
13495,198
13496,232
13497,229
13498,239
13499,236
13500,277
13501,269
13502,193
13503,199
13504,214
13505,208
13506,272
13507,249
13508,245
13509,234
13510,252
13511,241
13512,293
13513,188
13514,200
13515,183
13516,193
13517,171
13518,183
13519,167
13520,180
13521,197
13522,208
13523,192
13524,202
13525,172
13526,183
13527,169
13528,180
13529,229
13530,229
13531,222
13532,222
13533,181
13534,189
13535,232
13536,225
13537,225
13538,232
13539,274
13540,260
13541,183
13542,192
13543,190
13544,201
13545,263
13546,242
13547,227
13548,232
13549,234
13550,239
13551,286
13552,183
13553,193
13554,188
13555,200
13556,188
13557,200
13558,183
13559,193
13560,177
13561,185
13562,172
13563,183
13564,197
13565,208
13566,192
13567,202
13568,176
13569,185
13570,174
13571,183
13572,229
13573,229
13574,222
13575,222
13576,274
13577,260
13578,262
13579,254
13580,227
13581,232
13582,234
13583,239
13584,270
13585,317
13586,353
13587,357
13588,204
13589,211
13590,214
13591,211
13592,218
13593,221
13594,211
13595,218
13596,221
13597,205
13598,207
13599,212
13600,214
13601,250
13602,262
13603,242
13604,254
13605,269
13606,250
13607,227
13608,222
13609,234
13610,227
13611,236
13612,229
13613,250
13614,254
13615,262
13616,241
13617,244
13618,278
13619,265
13620,278
13621,275
13622,265
13623,275
13624,295
13625,290
13626,290
13627,197
13628,204
13629,206
13630,214
13631,206
13632,214
13633,214
13634,198
13635,200
13636,207
13637,207
13638,169
13639,180
13640,172
13641,183
13642,245
13643,254
13644,238
13645,245
13646,259
13647,250
13648,167
13649,175
13650,183
13651,172
13652,180
13653,188
13654,175
13655,183
13656,191
13657,220
13658,220
13659,227
13660,224
13661,229
13662,227
13663,245
13664,250
13665,190
13666,195
13667,194
13668,202
13669,237
13670,239
13671,276
13672,260
13673,272
13674,260
13675,272
13676,287
13677,241
13678,253
13679,268
13680,290
13681,326
13682,214
13683,218
13684,225
13685,214
13686,218
13687,225
13688,218
13689,223
13690,230
13691,190
13692,197
13693,173
13694,183
13695,188
13696,173
13697,183
13698,188
13699,183
13700,191
13701,194
13702,262
13703,262
13704,266
13705,180
13706,188
13707,193
